event_slug,event_title,market_id,question,decision_date,rate_move_bps,rate_move_label,observed_ts,observed_day,close_price
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1766793621.0,2025-12-27,0.65
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1766880022.0,2025-12-28,0.64
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1766966439.0,2025-12-29,0.615
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767052826.0,2025-12-30,0.61
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767139224.0,2025-12-31,0.635
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767225623.0,2026-01-01,0.645
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767312022.0,2026-01-02,0.56
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767398419.0,2026-01-03,0.625
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767484822.0,2026-01-04,0.635
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767571225.0,2026-01-05,0.635
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767657627.0,2026-01-06,0.625
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767744025.0,2026-01-07,0.595
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767830441.0,2026-01-08,0.61
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1767916826.0,2026-01-09,0.645
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768003227.0,2026-01-10,0.67
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768089622.0,2026-01-11,0.675
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768176025.0,2026-01-12,0.675
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768262426.0,2026-01-13,0.7
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768348828.0,2026-01-14,0.69
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768435230.0,2026-01-15,0.705
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768521633.0,2026-01-16,0.715
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768608030.0,2026-01-17,0.715
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768694448.0,2026-01-18,0.705
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768780825.0,2026-01-19,0.71
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768867227.0,2026-01-20,0.715
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1768953629.0,2026-01-21,0.725
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769040045.0,2026-01-22,0.725
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769126446.0,2026-01-23,0.72
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769212846.0,2026-01-24,0.735
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769299250.0,2026-01-25,0.68
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769385649.0,2026-01-26,0.71
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769472042.0,2026-01-27,0.715
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769558430.0,2026-01-28,0.72
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769644846.0,2026-01-29,0.76
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769731236.0,2026-01-30,0.76
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769817636.0,2026-01-31,0.755
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769904044.0,2026-02-01,0.765
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1769990435.0,2026-02-02,0.755
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770076839.0,2026-02-03,0.76
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770163248.0,2026-02-04,0.775
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770249632.0,2026-02-05,0.77
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770336043.0,2026-02-06,0.72
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770422453.0,2026-02-07,0.725
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770508847.0,2026-02-08,0.735
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770595246.0,2026-02-09,0.735
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770681649.0,2026-02-10,0.725
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770854457.0,2026-02-12,0.785
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1770940849.0,2026-02-13,0.78
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771027254.0,2026-02-14,0.765
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771113655.0,2026-02-15,0.745
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771286458.0,2026-02-17,0.745
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771545659.0,2026-02-20,0.75
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771632039.0,2026-02-21,0.795
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771718440.0,2026-02-22,0.805
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771804847.0,2026-02-23,0.82
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771891248.0,2026-02-24,0.845
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771977655.0,2026-02-25,0.845
fed-decision-in-april,Fed decision in April?,669662,Will there be no change in Fed interest rates after the April 2026 meeting?,2026-04-29,0.0,0bps,1771986383.0,2026-02-25,0.855
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763078405.0,2025-11-14,0.05
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763164805.0,2025-11-15,0.045
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763251205.0,2025-11-16,0.055
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763337604.0,2025-11-17,0.05
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763424005.0,2025-11-18,0.05
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763510405.0,2025-11-19,0.05
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763596805.0,2025-11-20,0.045
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763683205.0,2025-11-21,0.045
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763769605.0,2025-11-22,0.055
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763856005.0,2025-11-23,0.055
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1763942408.0,2025-11-24,0.05
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764028805.0,2025-11-25,0.045
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764115206.0,2025-11-26,0.045
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764201605.0,2025-11-27,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764288006.0,2025-11-28,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764374406.0,2025-11-29,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764460806.0,2025-11-30,0.035
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764547205.0,2025-12-01,0.0355
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764633605.0,2025-12-02,0.036
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764720006.0,2025-12-03,0.0355
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764806406.0,2025-12-04,0.0355
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764892806.0,2025-12-05,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1764979206.0,2025-12-06,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765065619.0,2025-12-07,0.0385
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765152018.0,2025-12-08,0.04
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765238417.0,2025-12-09,0.042
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765324806.0,2025-12-10,0.042
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765411207.0,2025-12-11,0.027
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765497606.0,2025-12-12,0.034
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765584007.0,2025-12-13,0.036
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765670406.0,2025-12-14,0.0295
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765756806.0,2025-12-15,0.0325
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765843205.0,2025-12-16,0.0295
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765929602.0,2025-12-17,0.033
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1765929630.0,2025-12-17,0.033
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766016017.0,2025-12-18,0.031
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766102408.0,2025-12-19,0.03
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766188807.0,2025-12-20,0.026
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766275207.0,2025-12-21,0.026
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766361606.0,2025-12-22,0.026
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766448007.0,2025-12-23,0.0275
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766534407.0,2025-12-24,0.033
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766620817.0,2025-12-25,0.031
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766707207.0,2025-12-26,0.031
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766793609.0,2025-12-27,0.0305
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766880008.0,2025-12-28,0.031
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1766966424.0,2025-12-29,0.0325
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767052812.0,2025-12-30,0.0335
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767139207.0,2025-12-31,0.0255
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767225608.0,2026-01-01,0.0225
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767312008.0,2026-01-02,0.022
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767398408.0,2026-01-03,0.022
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767484808.0,2026-01-04,0.0185
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767571209.0,2026-01-05,0.0175
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767657611.0,2026-01-06,0.0125
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767744009.0,2026-01-07,0.015
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767830424.0,2026-01-08,0.0155
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1767916808.0,2026-01-09,0.0175
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768003209.0,2026-01-10,0.018
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768089609.0,2026-01-11,0.019
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768176011.0,2026-01-12,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768262410.0,2026-01-13,0.013
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768348809.0,2026-01-14,0.0105
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768435210.0,2026-01-15,0.014
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768521612.0,2026-01-16,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768608011.0,2026-01-17,0.0175
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768694410.0,2026-01-18,0.015
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768780809.0,2026-01-19,0.015
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768867211.0,2026-01-20,0.0135
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1768953610.0,2026-01-21,0.018
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769040011.0,2026-01-22,0.016
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769126425.0,2026-01-23,0.0135
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769212813.0,2026-01-24,0.014
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769299226.0,2026-01-25,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769385623.0,2026-01-26,0.0135
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769472021.0,2026-01-27,0.025
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769558413.0,2026-01-28,0.0325
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769644827.0,2026-01-29,0.0185
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769731213.0,2026-01-30,0.018
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769817612.0,2026-01-31,0.012
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769904016.0,2026-02-01,0.016
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1769990412.0,2026-02-02,0.0245
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770076811.0,2026-02-03,0.022
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770163225.0,2026-02-04,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770249612.0,2026-02-05,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770336012.0,2026-02-06,0.0175
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770422416.0,2026-02-07,0.017
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770508814.0,2026-02-08,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770595213.0,2026-02-09,0.017
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770681614.0,2026-02-10,0.0175
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770768013.0,2026-02-11,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770854427.0,2026-02-12,0.015
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1770940812.0,2026-02-13,0.0165
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771027216.0,2026-02-14,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771113613.0,2026-02-15,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771200025.0,2026-02-16,0.0125
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771286415.0,2026-02-17,0.0125
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771372815.0,2026-02-18,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771459215.0,2026-02-19,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771545618.0,2026-02-20,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771632016.0,2026-02-21,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771718417.0,2026-02-22,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771804816.0,2026-02-23,0.0115
fed-decision-in-april,Fed decision in April?,669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,2026-04-29,25.0,+25+bps,1771891214.0,2026-02-24,0.0115
